Hydrolab MS5 46008
"Log File Name : Bird_Pond_2022_46008"
"Setup Date (M/D/YYYY) : 6/16/2022"
"Setup Time (HH:MM:SS) : 11:37:49"
"Starting Date (M/D/YYYY) : 6/16/2022"
"Starting Time (HH:MM:SS) : 16:00:00"
"Stopping Date (M/D/YYYY) : 9/15/2022"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO%",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","Sat",""

"Power loss from 010170 000000 to 072322 075946"
"Late probe turn on at 072322 075946"
"Power loss from 010170 000000 to 072322 075953"
"Late probe turn on at 072322 075953"
"Power loss from 010170 000000 to 072322 080000"
"Late probe turn on at 072322 080000"
7/23/2022,08:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 085937"
"Late probe turn on at 072322 085937"
"Power loss from 010170 000000 to 072322 085944"
"Late probe turn on at 072322 085944"
"Power loss from 010170 000000 to 072322 085950"
"Late probe turn on at 072322 085950"
"Power loss from 010170 000000 to 072322 085957"
"Late probe turn on at 072322 085957"
7/23/2022,09:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 095937"
"Late probe turn on at 072322 095937"
"Power loss from 010170 000000 to 072322 095943"
"Late probe turn on at 072322 095943"
"Power loss from 010170 000000 to 072322 095950"
"Late probe turn on at 072322 095950"
"Power loss from 010170 000000 to 072322 095956"
"Late probe turn on at 072322 095956"
7/23/2022,10:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 105936"
"Late probe turn on at 072322 105936"
"Power loss from 010170 000000 to 072322 105942"
"Late probe turn on at 072322 105942"
"Power loss from 010170 000000 to 072322 105949"
"Late probe turn on at 072322 105949"
"Power loss from 010170 000000 to 072322 105955"
"Late probe turn on at 072322 105955"
7/23/2022,11:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 115936"
"Late probe turn on at 072322 115936"
"Power loss from 010170 000000 to 072322 115942"
"Late probe turn on at 072322 115942"
"Power loss from 010170 000000 to 072322 115949"
"Late probe turn on at 072322 115949"
"Power loss from 010170 000000 to 072322 115955"
"Late probe turn on at 072322 115955"
7/23/2022,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 125936"
"Late probe turn on at 072322 125936"
"Power loss from 010170 000000 to 072322 125942"
"Late probe turn on at 072322 125942"
"Power loss from 010170 000000 to 072322 125948"
"Late probe turn on at 072322 125948"
"Power loss from 010170 000000 to 072322 125955"
"Late probe turn on at 072322 125955"
"Power loss from 010170 000000 to 072322 135935"
"Late probe turn on at 072322 135935"
"Power loss from 010170 000000 to 072322 135941"
"Late probe turn on at 072322 135941"
"Power loss from 010170 000000 to 072322 135948"
"Late probe turn on at 072322 135948"
"Power loss from 010170 000000 to 072322 135954"
"Late probe turn on at 072322 135954"
"Power loss from 010170 000000 to 072322 135959"
"Late probe turn on at 072322 135959"
7/23/2022,14:00:03,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 145935"
"Late probe turn on at 072322 145935"
"Power loss from 010170 000000 to 072322 145941"
"Late probe turn on at 072322 145941"
"Power loss from 010170 000000 to 072322 145947"
"Late probe turn on at 072322 145947"
"Power loss from 010170 000000 to 072322 145953"
"Late probe turn on at 072322 145953"
"Power loss from 010170 000000 to 072322 145958"
"Late probe turn on at 072322 145958"
7/23/2022,15:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 155935"
"Late probe turn on at 072322 155935"
"Power loss from 010170 000000 to 072322 155941"
"Late probe turn on at 072322 155941"
"Power loss from 010170 000000 to 072322 155947"
"Late probe turn on at 072322 155947"
"Power loss from 010170 000000 to 072322 155952"
"Late probe turn on at 072322 155952"
"Power loss from 010170 000000 to 072322 155958"
"Late probe turn on at 072322 155958"
7/23/2022,16:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 165935"
"Late probe turn on at 072322 165935"
"Power loss from 010170 000000 to 072322 165941"
"Late probe turn on at 072322 165941"
"Power loss from 010170 000000 to 072322 165947"
"Late probe turn on at 072322 165947"
"Power loss from 010170 000000 to 072322 165953"
"Late probe turn on at 072322 165953"
"Power loss from 010170 000000 to 072322 165958"
"Late probe turn on at 072322 165958"
7/23/2022,17:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 175935"
"Late probe turn on at 072322 175935"
"Power loss from 010170 000000 to 072322 175941"
"Late probe turn on at 072322 175941"
"Power loss from 010170 000000 to 072322 175946"
"Late probe turn on at 072322 175946"
"Power loss from 010170 000000 to 072322 175952"
"Late probe turn on at 072322 175952"
"Power loss from 010170 000000 to 072322 175957"
"Late probe turn on at 072322 175957"
7/23/2022,18:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 185935"
"Late probe turn on at 072322 185935"
"Power loss from 010170 000000 to 072322 185941"
"Late probe turn on at 072322 185941"
"Power loss from 010170 000000 to 072322 185946"
"Late probe turn on at 072322 185946"
"Power loss from 010170 000000 to 072322 185952"
"Late probe turn on at 072322 185952"
"Power loss from 010170 000000 to 072322 185958"
"Late probe turn on at 072322 185958"
7/23/2022,19:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 195935"
"Late probe turn on at 072322 195935"
"Power loss from 010170 000000 to 072322 195940"
"Late probe turn on at 072322 195940"
"Power loss from 010170 000000 to 072322 195946"
"Late probe turn on at 072322 195946"
"Power loss from 010170 000000 to 072322 195952"
"Late probe turn on at 072322 195952"
"Power loss from 010170 000000 to 072322 195958"
"Late probe turn on at 072322 195958"
7/23/2022,20:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 205935"
"Late probe turn on at 072322 205935"
"Power loss from 010170 000000 to 072322 205941"
"Late probe turn on at 072322 205941"
"Power loss from 010170 000000 to 072322 205946"
"Late probe turn on at 072322 205946"
"Power loss from 010170 000000 to 072322 205952"
"Late probe turn on at 072322 205952"
"Power loss from 010170 000000 to 072322 205957"
"Late probe turn on at 072322 205957"
7/23/2022,21:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 215935"
"Late probe turn on at 072322 215935"
"Power loss from 010170 000000 to 072322 215940"
"Late probe turn on at 072322 215940"
"Power loss from 010170 000000 to 072322 215946"
"Late probe turn on at 072322 215946"
"Power loss from 010170 000000 to 072322 215952"
"Late probe turn on at 072322 215952"
"Power loss from 010170 000000 to 072322 215957"
"Late probe turn on at 072322 215957"
7/23/2022,22:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 225935"
"Late probe turn on at 072322 225935"
"Power loss from 010170 000000 to 072322 225940"
"Late probe turn on at 072322 225940"
"Power loss from 010170 000000 to 072322 225946"
"Late probe turn on at 072322 225946"
"Power loss from 010170 000000 to 072322 225951"
"Late probe turn on at 072322 225951"
"Power loss from 010170 000000 to 072322 225957"
"Late probe turn on at 072322 225957"
7/23/2022,23:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072322 235935"
"Late probe turn on at 072322 235935"
"Power loss from 010170 000000 to 072322 235940"
"Late probe turn on at 072322 235940"
"Power loss from 010170 000000 to 072322 235946"
"Late probe turn on at 072322 235946"
"Power loss from 010170 000000 to 072322 235952"
"Late probe turn on at 072322 235952"
"Power loss from 010170 000000 to 072322 235957"
"Late probe turn on at 072322 235957"
7/24/2022,00:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 005935"
"Late probe turn on at 072422 005935"
"Power loss from 010170 000000 to 072422 005941"
"Late probe turn on at 072422 005941"
"Power loss from 010170 000000 to 072422 005946"
"Late probe turn on at 072422 005946"
"Power loss from 010170 000000 to 072422 005952"
"Late probe turn on at 072422 005952"
"Power loss from 010170 000000 to 072422 005957"
"Late probe turn on at 072422 005957"
7/24/2022,01:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 015935"
"Late probe turn on at 072422 015935"
"Power loss from 010170 000000 to 072422 015940"
"Late probe turn on at 072422 015940"
"Power loss from 010170 000000 to 072422 015946"
"Late probe turn on at 072422 015946"
"Power loss from 010170 000000 to 072422 015951"
"Late probe turn on at 072422 015951"
"Power loss from 010170 000000 to 072422 015957"
"Late probe turn on at 072422 015957"
7/24/2022,02:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 025934"
"Late probe turn on at 072422 025934"
"Power loss from 010170 000000 to 072422 025940"
"Late probe turn on at 072422 025940"
"Power loss from 010170 000000 to 072422 025945"
"Late probe turn on at 072422 025945"
"Power loss from 010170 000000 to 072422 025951"
"Late probe turn on at 072422 025951"
"Power loss from 010170 000000 to 072422 025956"
"Late probe turn on at 072422 025956"
7/24/2022,03:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 035934"
"Late probe turn on at 072422 035934"
"Power loss from 010170 000000 to 072422 035940"
"Late probe turn on at 072422 035940"
"Power loss from 010170 000000 to 072422 035946"
"Late probe turn on at 072422 035946"
"Power loss from 010170 000000 to 072422 035951"
"Late probe turn on at 072422 035951"
"Power loss from 010170 000000 to 072422 035957"
"Late probe turn on at 072422 035957"
7/24/2022,04:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 045934"
"Late probe turn on at 072422 045934"
"Power loss from 010170 000000 to 072422 045940"
"Late probe turn on at 072422 045940"
"Power loss from 010170 000000 to 072422 045946"
"Late probe turn on at 072422 045946"
"Power loss from 010170 000000 to 072422 045951"
"Late probe turn on at 072422 045951"
"Power loss from 010170 000000 to 072422 045957"
"Late probe turn on at 072422 045957"
7/24/2022,05:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 055934"
"Late probe turn on at 072422 055934"
"Power loss from 010170 000000 to 072422 055940"
"Late probe turn on at 072422 055940"
"Power loss from 010170 000000 to 072422 055945"
"Late probe turn on at 072422 055945"
"Power loss from 010170 000000 to 072422 055951"
"Late probe turn on at 072422 055951"
"Power loss from 010170 000000 to 072422 055956"
"Late probe turn on at 072422 055956"
7/24/2022,06:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 065934"
"Late probe turn on at 072422 065934"
"Power loss from 010170 000000 to 072422 065940"
"Late probe turn on at 072422 065940"
"Power loss from 010170 000000 to 072422 065945"
"Late probe turn on at 072422 065945"
"Power loss from 010170 000000 to 072422 065951"
"Late probe turn on at 072422 065951"
"Power loss from 010170 000000 to 072422 065956"
"Late probe turn on at 072422 065956"
7/24/2022,07:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 075934"
"Late probe turn on at 072422 075934"
"Power loss from 010170 000000 to 072422 075940"
"Late probe turn on at 072422 075940"
"Power loss from 010170 000000 to 072422 075945"
"Late probe turn on at 072422 075945"
"Power loss from 010170 000000 to 072422 075951"
"Late probe turn on at 072422 075951"
"Power loss from 010170 000000 to 072422 075956"
"Late probe turn on at 072422 075956"
7/24/2022,08:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 085934"
"Late probe turn on at 072422 085934"
"Power loss from 010170 000000 to 072422 085940"
"Late probe turn on at 072422 085940"
"Power loss from 010170 000000 to 072422 085945"
"Late probe turn on at 072422 085945"
"Power loss from 010170 000000 to 072422 085951"
"Late probe turn on at 072422 085951"
"Power loss from 010170 000000 to 072422 085956"
"Late probe turn on at 072422 085956"
7/24/2022,09:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 095934"
"Late probe turn on at 072422 095934"
"Power loss from 010170 000000 to 072422 095940"
"Late probe turn on at 072422 095940"
"Power loss from 010170 000000 to 072422 095945"
"Late probe turn on at 072422 095945"
"Power loss from 010170 000000 to 072422 095951"
"Late probe turn on at 072422 095951"
"Power loss from 010170 000000 to 072422 095957"
"Late probe turn on at 072422 095957"
7/24/2022,10:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 105934"
"Late probe turn on at 072422 105934"
"Power loss from 010170 000000 to 072422 105940"
"Late probe turn on at 072422 105940"
"Power loss from 010170 000000 to 072422 105945"
"Late probe turn on at 072422 105945"
"Power loss from 010170 000000 to 072422 105951"
"Late probe turn on at 072422 105951"
"Power loss from 010170 000000 to 072422 105956"
"Late probe turn on at 072422 105956"
7/24/2022,11:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 115934"
"Late probe turn on at 072422 115934"
"Power loss from 010170 000000 to 072422 115940"
"Late probe turn on at 072422 115940"
"Power loss from 010170 000000 to 072422 115945"
"Late probe turn on at 072422 115945"
"Power loss from 010170 000000 to 072422 115951"
"Late probe turn on at 072422 115951"
"Power loss from 010170 000000 to 072422 115956"
"Late probe turn on at 072422 115956"
7/24/2022,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 125934"
"Late probe turn on at 072422 125934"
"Power loss from 010170 000000 to 072422 125940"
"Late probe turn on at 072422 125940"
"Power loss from 010170 000000 to 072422 125945"
"Late probe turn on at 072422 125945"
"Power loss from 010170 000000 to 072422 125951"
"Late probe turn on at 072422 125951"
"Power loss from 010170 000000 to 072422 125956"
"Late probe turn on at 072422 125956"
7/24/2022,13:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 135934"
"Late probe turn on at 072422 135934"
"Power loss from 010170 000000 to 072422 135940"
"Late probe turn on at 072422 135940"
"Power loss from 010170 000000 to 072422 135945"
"Late probe turn on at 072422 135945"
"Power loss from 010170 000000 to 072422 135951"
"Late probe turn on at 072422 135951"
"Power loss from 010170 000000 to 072422 135956"
"Late probe turn on at 072422 135956"
7/24/2022,14:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 145935"
"Late probe turn on at 072422 145935"
"Power loss from 010170 000000 to 072422 145940"
"Late probe turn on at 072422 145940"
"Power loss from 010170 000000 to 072422 145946"
"Late probe turn on at 072422 145946"
"Power loss from 010170 000000 to 072422 145951"
"Late probe turn on at 072422 145951"
"Power loss from 010170 000000 to 072422 145957"
"Late probe turn on at 072422 145957"
7/24/2022,15:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 155934"
"Late probe turn on at 072422 155934"
"Power loss from 010170 000000 to 072422 155940"
"Late probe turn on at 072422 155940"
"Power loss from 010170 000000 to 072422 155945"
"Late probe turn on at 072422 155945"
"Power loss from 010170 000000 to 072422 155951"
"Late probe turn on at 072422 155951"
"Power loss from 010170 000000 to 072422 155957"
"Late probe turn on at 072422 155957"
7/24/2022,16:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 165934"
"Late probe turn on at 072422 165934"
"Power loss from 010170 000000 to 072422 165940"
"Late probe turn on at 072422 165940"
"Power loss from 010170 000000 to 072422 165945"
"Late probe turn on at 072422 165945"
"Power loss from 010170 000000 to 072422 165951"
"Late probe turn on at 072422 165951"
"Power loss from 010170 000000 to 072422 165956"
"Late probe turn on at 072422 165956"
7/24/2022,17:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 175934"
"Late probe turn on at 072422 175934"
"Power loss from 010170 000000 to 072422 175940"
"Late probe turn on at 072422 175940"
"Power loss from 010170 000000 to 072422 175946"
"Late probe turn on at 072422 175946"
"Power loss from 010170 000000 to 072422 175951"
"Late probe turn on at 072422 175951"
"Power loss from 010170 000000 to 072422 175957"
"Late probe turn on at 072422 175957"
7/24/2022,18:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 185934"
"Late probe turn on at 072422 185934"
"Power loss from 010170 000000 to 072422 185940"
"Late probe turn on at 072422 185940"
"Power loss from 010170 000000 to 072422 185945"
"Late probe turn on at 072422 185945"
"Power loss from 010170 000000 to 072422 185951"
"Late probe turn on at 072422 185951"
"Power loss from 010170 000000 to 072422 185956"
"Late probe turn on at 072422 185956"
7/24/2022,19:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 195934"
"Late probe turn on at 072422 195934"
"Power loss from 010170 000000 to 072422 195940"
"Late probe turn on at 072422 195940"
"Power loss from 010170 000000 to 072422 195946"
"Late probe turn on at 072422 195946"
"Power loss from 010170 000000 to 072422 195951"
"Late probe turn on at 072422 195951"
"Power loss from 010170 000000 to 072422 195956"
"Late probe turn on at 072422 195956"
7/24/2022,20:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 205934"
"Late probe turn on at 072422 205934"
"Power loss from 010170 000000 to 072422 205940"
"Late probe turn on at 072422 205940"
"Power loss from 010170 000000 to 072422 205946"
"Late probe turn on at 072422 205946"
"Power loss from 010170 000000 to 072422 205951"
"Late probe turn on at 072422 205951"
"Power loss from 010170 000000 to 072422 205957"
"Late probe turn on at 072422 205957"
7/24/2022,21:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072422 215934"
"Late probe turn on at 072422 215934"
