HYDROLAB MS5 65979,,,,,,,
Log File Name : Vodel_Lake_Outlet_2022_65979,,,,,,,
Setup Date (M/D/YYYY) : 6/17/2022,,,,,,,
Setup Time (HH:MM:SS) : 13:10:27,,,,,,,
Starting Date (M/D/YYYY) : 6/17/2022,,,,,,,
Starting Time (HH:MM:SS) : 15:00:00,,,,,,,
Stopping Date (M/D/YYYY) : 9/15/2022,,,,,,,
Stopping Time (HH:MM:SS) : 12:00:00,,,,,,,
Interval (HH:MM:SS) : 01:00:00,,,,,,,
Sensor warmup (HH:MM:SS) : 00:00:30,,,,,,,
Circltr warmup (HH:MM:SS) : 00:00:30,,,,,,,
,,,,,,,
Date,Time,Temp,pH,SpCond,TurbSC,LDO,
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,mg/l,LoggerID
,,,,,,,
Late probe turn on at 072922 155937,,,,,,,
Power loss from 010170 000000 to 072922 155942,,,,,,,
Late probe turn on at 072922 155942,,,,,,,
Power loss from 010170 000000 to 072922 155947,,,,,,,
Late probe turn on at 072922 155947,,,,,,,
Power loss from 010170 000000 to 072922 155952,,,,,,,
Late probe turn on at 072922 155952,,,,,,,
Power loss from 010170 000000 to 072922 155957,,,,,,,
Late probe turn on at 072922 155957,,,,,,,
Power loss from 010170 000000 to 072922 165937,,,,,,,
Late probe turn on at 072922 165937,,,,,,,
Power loss from 010170 000000 to 072922 165942,,,,,,,
Late probe turn on at 072922 165942,,,,,,,
Power loss from 010170 000000 to 072922 165947,,,,,,,
Late probe turn on at 072922 165947,,,,,,,
Power loss from 010170 000000 to 072922 165952,,,,,,,
Late probe turn on at 072922 165952,,,,,,,
Power loss from 010170 000000 to 072922 165957,,,,,,,
Late probe turn on at 072922 165957,,,,,,,
Power loss from 010170 000000 to 072922 175937,,,,,,,
Late probe turn on at 072922 175937,,,,,,,
Power loss from 010170 000000 to 072922 175942,,,,,,,
Late probe turn on at 072922 175942,,,,,,,
Power loss from 010170 000000 to 072922 175947,,,,,,,
Late probe turn on at 072922 175947,,,,,,,
Power loss from 010170 000000 to 072922 175952,,,,,,,
Late probe turn on at 072922 175952,,,,,,,
Power loss from 010170 000000 to 072922 175957,,,,,,,
Late probe turn on at 072922 175957,,,,,,,
Power loss from 010170 000000 to 072922 185937,,,,,,,
Late probe turn on at 072922 185937,,,,,,,
Power loss from 010170 000000 to 072922 185942,,,,,,,
Late probe turn on at 072922 185942,,,,,,,
Power loss from 010170 000000 to 072922 185947,,,,,,,
Late probe turn on at 072922 185947,,,,,,,
Power loss from 010170 000000 to 072922 185952,,,,,,,
Late probe turn on at 072922 185952,,,,,,,
Power loss from 010170 000000 to 072922 185957,,,,,,,
Late probe turn on at 072922 185957,,,,,,,
Power loss from 010170 000000 to 072922 195937,,,,,,,
Late probe turn on at 072922 195937,,,,,,,
Power loss from 010170 000000 to 072922 195942,,,,,,,
Late probe turn on at 072922 195942,,,,,,,
Power loss from 010170 000000 to 072922 195947,,,,,,,
Late probe turn on at 072922 195947,,,,,,,
Power loss from 010170 000000 to 072922 195952,,,,,,,
Late probe turn on at 072922 195952,,,,,,,
Power loss from 010170 000000 to 072922 195957,,,,,,,
Late probe turn on at 072922 195957,,,,,,,
Power loss from 010170 000000 to 072922 205937,,,,,,,
Late probe turn on at 072922 205937,,,,,,,
Power loss from 010170 000000 to 072922 205942,,,,,,,
Late probe turn on at 072922 205942,,,,,,,
Power loss from 010170 000000 to 072922 205947,,,,,,,
Late probe turn on at 072922 205947,,,,,,,
Power loss from 010170 000000 to 072922 205952,,,,,,,
Late probe turn on at 072922 205952,,,,,,,
Power loss from 010170 000000 to 072922 205957,,,,,,,
Late probe turn on at 072922 205957,,,,,,,
Power loss from 010170 000000 to 072922 215937,,,,,,,
Late probe turn on at 072922 215937,,,,,,,
Power loss from 010170 000000 to 072922 215942,,,,,,,
Late probe turn on at 072922 215942,,,,,,,
Power loss from 010170 000000 to 072922 215947,,,,,,,
Late probe turn on at 072922 215947,,,,,,,
Power loss from 010170 000000 to 072922 215952,,,,,,,
Late probe turn on at 072922 215952,,,,,,,
Power loss from 010170 000000 to 072922 215957,,,,,,,
Late probe turn on at 072922 215957,,,,,,,
Power loss from 010170 000000 to 072922 225937,,,,,,,
Late probe turn on at 072922 225937,,,,,,,
Power loss from 010170 000000 to 072922 225942,,,,,,,
Late probe turn on at 072922 225942,,,,,,,
Power loss from 010170 000000 to 072922 225947,,,,,,,
Late probe turn on at 072922 225947,,,,,,,
Power loss from 010170 000000 to 072922 225952,,,,,,,
Late probe turn on at 072922 225952,,,,,,,
Power loss from 010170 000000 to 072922 225957,,,,,,,
Late probe turn on at 072922 225957,,,,,,,
Power loss from 010170 000000 to 072922 235937,,,,,,,
Late probe turn on at 072922 235937,,,,,,,
Power loss from 010170 000000 to 072922 235942,,,,,,,
Late probe turn on at 072922 235942,,,,,,,
Power loss from 010170 000000 to 072922 235947,,,,,,,
Late probe turn on at 072922 235947,,,,,,,
Power loss from 010170 000000 to 072922 235952,,,,,,,
Late probe turn on at 072922 235952,,,,,,,
Power loss from 010170 000000 to 072922 235958,,,,,,,
Late probe turn on at 072922 235958,,,,,,,
Power loss from 010170 000000 to 073022 005937,,,,,,,
Late probe turn on at 073022 005937,,,,,,,
Power loss from 010170 000000 to 073022 005942,,,,,,,
Late probe turn on at 073022 005942,,,,,,,
Power loss from 010170 000000 to 073022 005947,,,,,,,
Late probe turn on at 073022 005947,,,,,,,
Power loss from 010170 000000 to 073022 005952,,,,,,,
Late probe turn on at 073022 005952,,,,,,,
Power loss from 010170 000000 to 073022 005957,,,,,,,
Late probe turn on at 073022 005957,,,,,,,
Power loss from 010170 000000 to 073022 015937,,,,,,,
Late probe turn on at 073022 015937,,,,,,,
Power loss from 010170 000000 to 073022 015942,,,,,,,
Late probe turn on at 073022 015942,,,,,,,
Power loss from 010170 000000 to 073022 015948,,,,,,,
Late probe turn on at 073022 015948,,,,,,,
Power loss from 010170 000000 to 073022 015953,,,,,,,
Late probe turn on at 073022 015953,,,,,,,
Power loss from 010170 000000 to 073022 015958,,,,,,,
Late probe turn on at 073022 015958,,,,,,,
Power loss from 010170 000000 to 073022 025937,,,,,,,
Late probe turn on at 073022 025937,,,,,,,
Power loss from 010170 000000 to 073022 025942,,,,,,,
Late probe turn on at 073022 025942,,,,,,,
Power loss from 010170 000000 to 073022 025947,,,,,,,
Late probe turn on at 073022 025947,,,,,,,
Power loss from 010170 000000 to 073022 025952,,,,,,,
Late probe turn on at 073022 025952,,,,,,,
Power loss from 010170 000000 to 073022 025957,,,,,,,
Late probe turn on at 073022 025957,,,,,,,
Power loss from 010170 000000 to 073022 035937,,,,,,,
Late probe turn on at 073022 035937,,,,,,,
Power loss from 010170 000000 to 073022 035942,,,,,,,
Late probe turn on at 073022 035942,,,,,,,
Power loss from 010170 000000 to 073022 035947,,,,,,,
Late probe turn on at 073022 035947,,,,,,,
Power loss from 010170 000000 to 073022 035952,,,,,,,
Late probe turn on at 073022 035952,,,,,,,
Power loss from 010170 000000 to 073022 035957,,,,,,,
Late probe turn on at 073022 035957,,,,,,,
Power loss from 010170 000000 to 073022 045937,,,,,,,
Late probe turn on at 073022 045937,,,,,,,
Power loss from 010170 000000 to 073022 045942,,,,,,,
Late probe turn on at 073022 045942,,,,,,,
Power loss from 010170 000000 to 073022 045947,,,,,,,
Late probe turn on at 073022 045947,,,,,,,
Power loss from 010170 000000 to 073022 045952,,,,,,,
Late probe turn on at 073022 045952,,,,,,,
Power loss from 010170 000000 to 073022 045957,,,,,,,
Late probe turn on at 073022 045957,,,,,,,
Power loss from 010170 000000 to 073022 055937,,,,,,,
Late probe turn on at 073022 055937,,,,,,,
Power loss from 010170 000000 to 073022 055942,,,,,,,
Late probe turn on at 073022 055942,,,,,,,
Power loss from 010170 000000 to 073022 055947,,,,,,,
Late probe turn on at 073022 055947,,,,,,,
Power loss from 010170 000000 to 073022 055952,,,,,,,
Late probe turn on at 073022 055952,,,,,,,
Power loss from 010170 000000 to 073022 055957,,,,,,,
Late probe turn on at 073022 055957,,,,,,,
Power loss from 010170 000000 to 073022 065937,,,,,,,
Late probe turn on at 073022 065937,,,,,,,
Power loss from 010170 000000 to 073022 065942,,,,,,,
Late probe turn on at 073022 065942,,,,,,,
Power loss from 010170 000000 to 073022 065947,,,,,,,
Late probe turn on at 073022 065947,,,,,,,
Power loss from 010170 000000 to 073022 065952,,,,,,,
Late probe turn on at 073022 065952,,,,,,,
Power loss from 010170 000000 to 073022 065957,,,,,,,
Late probe turn on at 073022 065957,,,,,,,
Power loss from 010170 000000 to 073022 075933,,,,,,,
Late probe turn on at 073022 075933,,,,,,,
Power loss from 010170 000000 to 073022 075938,,,,,,,
Late probe turn on at 073022 075938,,,,,,,
Power loss from 010170 000000 to 073022 075943,,,,,,,
Late probe turn on at 073022 075943,,,,,,,
Power loss from 010170 000000 to 073022 075948,,,,,,,
Late probe turn on at 073022 075948,,,,,,,
Power loss from 010170 000000 to 073022 075953,,,,,,,
Late probe turn on at 073022 075953,,,,,,,
Power loss from 010170 000000 to 073022 075958,,,,,,,
Late probe turn on at 073022 075958,,,,,,,
Power loss from 010170 000000 to 073022 085933,,,,,,,
Late probe turn on at 073022 085933,,,,,,,
Power loss from 010170 000000 to 073022 085938,,,,,,,
Late probe turn on at 073022 085938,,,,,,,
Power loss from 010170 000000 to 073022 085943,,,,,,,
Late probe turn on at 073022 085943,,,,,,,
Power loss from 010170 000000 to 073022 085948,,,,,,,
Late probe turn on at 073022 085948,,,,,,,
Power loss from 010170 000000 to 073022 085953,,,,,,,
Late probe turn on at 073022 085953,,,,,,,
Power loss from 010170 000000 to 073022 085958,,,,,,,
Late probe turn on at 073022 085958,,,,,,,
Power loss from 010170 000000 to 073022 095933,,,,,,,
Late probe turn on at 073022 095933,,,,,,,
Power loss from 010170 000000 to 073022 095938,,,,,,,
Late probe turn on at 073022 095938,,,,,,,
Power loss from 010170 000000 to 073022 095943,,,,,,,
Late probe turn on at 073022 095943,,,,,,,
Power loss from 010170 000000 to 073022 095948,,,,,,,
Late probe turn on at 073022 095948,,,,,,,
Power loss from 010170 000000 to 073022 095953,,,,,,,
Late probe turn on at 073022 095953,,,,,,,
Power loss from 010170 000000 to 073022 095958,,,,,,,
Late probe turn on at 073022 095958,,,,,,,
Power loss from 010170 000000 to 073022 105933,,,,,,,
Late probe turn on at 073022 105933,,,,,,,
Power loss from 010170 000000 to 073022 105938,,,,,,,
Late probe turn on at 073022 105938,,,,,,,
Power loss from 010170 000000 to 073022 105943,,,,,,,
Late probe turn on at 073022 105943,,,,,,,
Power loss from 010170 000000 to 073022 105948,,,,,,,
Late probe turn on at 073022 105948,,,,,,,
Power loss from 010170 000000 to 073022 105953,,,,,,,
Late probe turn on at 073022 105953,,,,,,,
Power loss from 010170 000000 to 073022 105958,,,,,,,
Late probe turn on at 073022 105958,,,,,,,
Power loss from 010170 000000 to 073022 115933,,,,,,,
Late probe turn on at 073022 115933,,,,,,,
Power loss from 010170 000000 to 073022 115938,,,,,,,
Late probe turn on at 073022 115938,,,,,,,
Power loss from 010170 000000 to 073022 115943,,,,,,,
Late probe turn on at 073022 115943,,,,,,,
Power loss from 010170 000000 to 073022 115948,,,,,,,
Late probe turn on at 073022 115948,,,,,,,
Power loss from 010170 000000 to 073022 115953,,,,,,,
Late probe turn on at 073022 115953,,,,,,,
Power loss from 010170 000000 to 073022 115958,,,,,,,
Late probe turn on at 073022 115958,,,,,,,
Power loss from 010170 000000 to 073022 125933,,,,,,,
Late probe turn on at 073022 125933,,,,,,,
Power loss from 010170 000000 to 073022 125938,,,,,,,
Late probe turn on at 073022 125938,,,,,,,
Power loss from 010170 000000 to 073022 125943,,,,,,,
Late probe turn on at 073022 125943,,,,,,,
Power loss from 010170 000000 to 073022 125948,,,,,,,
Late probe turn on at 073022 125948,,,,,,,
Power loss from 010170 000000 to 073022 125953,,,,,,,
Late probe turn on at 073022 125953,,,,,,,
Power loss from 010170 000000 to 073022 125958,,,,,,,
Late probe turn on at 073022 125958,,,,,,,
Power loss from 010170 000000 to 073022 135933,,,,,,,
Late probe turn on at 073022 135933,,,,,,,
Power loss from 010170 000000 to 073022 135938,,,,,,,
Late probe turn on at 073022 135938,,,,,,,
Power loss from 010170 000000 to 073022 135943,,,,,,,
Late probe turn on at 073022 135943,,,,,,,
Power loss from 010170 000000 to 073022 135948,,,,,,,
Late probe turn on at 073022 135948,,,,,,,
Power loss from 010170 000000 to 073022 135953,,,,,,,
Late probe turn on at 073022 135953,,,,,,,
Power loss from 010170 000000 to 073022 135958,,,,,,,
Late probe turn on at 073022 135958,,,,,,,
Power loss from 010170 000000 to 073022 145933,,,,,,,
Late probe turn on at 073022 145933,,,,,,,
Power loss from 010170 000000 to 073022 145938,,,,,,,
Late probe turn on at 073022 145938,,,,,,,
Power loss from 010170 000000 to 073022 145943,,,,,,,
Late probe turn on at 073022 145943,,,,,,,
Power loss from 010170 000000 to 073022 145948,,,,,,,
Late probe turn on at 073022 145948,,,,,,,
Power loss from 010170 000000 to 073022 145953,,,,,,,
Late probe turn on at 073022 145953,,,,,,,
Power loss from 010170 000000 to 073022 145958,,,,,,,
Late probe turn on at 073022 145958,,,,,,,
Power loss from 010170 000000 to 073022 155933,,,,,,,
Late probe turn on at 073022 155933,,,,,,,
Power loss from 010170 000000 to 073022 155938,,,,,,,
Late probe turn on at 073022 155938,,,,,,,
Power loss from 010170 000000 to 073022 155943,,,,,,,
Late probe turn on at 073022 155943,,,,,,,
Power loss from 010170 000000 to 073022 155948,,,,,,,
Late probe turn on at 073022 155948,,,,,,,
Power loss from 010170 000000 to 073022 155953,,,,,,,
Late probe turn on at 073022 155953,,,,,,,
Power loss from 010170 000000 to 073022 155958,,,,,,,
Late probe turn on at 073022 155958,,,,,,,
Power loss from 010170 000000 to 073022 165933,,,,,,,
Late probe turn on at 073022 165933,,,,,,,
Power loss from 010170 000000 to 073022 165938,,,,,,,
Late probe turn on at 073022 165938,,,,,,,
Power loss from 010170 000000 to 073022 165943,,,,,,,
Late probe turn on at 073022 165943,,,,,,,
Power loss from 010170 000000 to 073022 165948,,,,,,,
Late probe turn on at 073022 165948,,,,,,,
Power loss from 010170 000000 to 073022 165953,,,,,,,
Late probe turn on at 073022 165953,,,,,,,
Power loss from 010170 000000 to 073022 165958,,,,,,,
Late probe turn on at 073022 165958,,,,,,,
Power loss from 010170 000000 to 073022 175933,,,,,,,
Late probe turn on at 073022 175933,,,,,,,
Power loss from 010170 000000 to 073022 175938,,,,,,,
Late probe turn on at 073022 175938,,,,,,,
Power loss from 010170 000000 to 073022 175943,,,,,,,
Late probe turn on at 073022 175943,,,,,,,
Power loss from 010170 000000 to 073022 175948,,,,,,,
Late probe turn on at 073022 175948,,,,,,,
Power loss from 010170 000000 to 073022 175953,,,,,,,
Late probe turn on at 073022 175953,,,,,,,
Power loss from 010170 000000 to 073022 175958,,,,,,,
Late probe turn on at 073022 175958,,,,,,,
Power loss from 010170 000000 to 073022 185933,,,,,,,
Late probe turn on at 073022 185933,,,,,,,
Power loss from 010170 000000 to 073022 185938,,,,,,,
Late probe turn on at 073022 185938,,,,,,,
Power loss from 010170 000000 to 073022 185943,,,,,,,
Late probe turn on at 073022 185943,,,,,,,
Power loss from 010170 000000 to 073022 185948,,,,,,,
Late probe turn on at 073022 185948,,,,,,,
Power loss from 010170 000000 to 073022 185953,,,,,,,
Late probe turn on at 073022 185953,,,,,,,
Power loss from 010170 000000 to 073022 185958,,,,,,,
Late probe turn on at 073022 185958,,,,,,,
Power loss from 010170 000000 to 073022 195933,,,,,,,
Late probe turn on at 073022 195933,,,,,,,
Power loss from 010170 000000 to 073022 195938,,,,,,,
Late probe turn on at 073022 195938,,,,,,,
Power loss from 010170 000000 to 073022 195943,,,,,,,
Late probe turn on at 073022 195943,,,,,,,
Power loss from 010170 000000 to 073022 195948,,,,,,,
Late probe turn on at 073022 195948,,,,,,,
Power loss from 010170 000000 to 073022 195953,,,,,,,
Late probe turn on at 073022 195953,,,,,,,
Power loss from 010170 000000 to 073022 195958,,,,,,,
Late probe turn on at 073022 195958,,,,,,,
Power loss from 010170 000000 to 073022 205933,,,,,,,
Late probe turn on at 073022 205933,,,,,,,
Power loss from 010170 000000 to 073022 205938,,,,,,,
Late probe turn on at 073022 205938,,,,,,,
Power loss from 010170 000000 to 073022 205943,,,,,,,
Late probe turn on at 073022 205943,,,,,,,
Power loss from 010170 000000 to 073022 205948,,,,,,,
Late probe turn on at 073022 205948,,,,,,,
Power loss from 010170 000000 to 073022 205953,,,,,,,
Late probe turn on at 073022 205953,,,,,,,
Power loss from 010170 000000 to 073022 205958,,,,,,,
Late probe turn on at 073022 205958,,,,,,,
Power loss from 010170 000000 to 073022 215933,,,,,,,
Late probe turn on at 073022 215933,,,,,,,
Power loss from 010170 000000 to 073022 215938,,,,,,,
Late probe turn on at 073022 215938,,,,,,,
Power loss from 010170 000000 to 073022 215943,,,,,,,
Late probe turn on at 073022 215943,,,,,,,
Power loss from 010170 000000 to 073022 215948,,,,,,,
Late probe turn on at 073022 215948,,,,,,,
Power loss from 010170 000000 to 073022 215953,,,,,,,
Late probe turn on at 073022 215953,,,,,,,
Power loss from 010170 000000 to 073022 215958,,,,,,,
Late probe turn on at 073022 215958,,,,,,,
Power loss from 010170 000000 to 073022 225933,,,,,,,
Late probe turn on at 073022 225933,,,,,,,
Power loss from 010170 000000 to 073022 225938,,,,,,,
Late probe turn on at 073022 225938,,,,,,,
Power loss from 010170 000000 to 073022 225943,,,,,,,
Late probe turn on at 073022 225943,,,,,,,
Power loss from 010170 000000 to 073022 225948,,,,,,,
Late probe turn on at 073022 225948,,,,,,,
Power loss from 010170 000000 to 073022 225953,,,,,,,
Late probe turn on at 073022 225953,,,,,,,
Power loss from 010170 000000 to 073022 225958,,,,,,,
Late probe turn on at 073022 225958,,,,,,,
Power loss from 010170 000000 to 073022 235933,,,,,,,
Late probe turn on at 073022 235933,,,,,,,
Power loss from 010170 000000 to 073022 235938,,,,,,,
Late probe turn on at 073022 235938,,,,,,,
Power loss from 010170 000000 to 073022 235943,,,,,,,
Late probe turn on at 073022 235943,,,,,,,
Power loss from 010170 000000 to 073022 235948,,,,,,,
Late probe turn on at 073022 235948,,,,,,,
Power loss from 010170 000000 to 073022 235953,,,,,,,
Late probe turn on at 073022 235953,,,,,,,
Power loss from 010170 000000 to 073022 235958,,,,,,,
Late probe turn on at 073022 235958,,,,,,,
Power loss from 010170 000000 to 073122 005933,,,,,,,
Late probe turn on at 073122 005933,,,,,,,
Power loss from 010170 000000 to 073122 005938,,,,,,,
Late probe turn on at 073122 005938,,,,,,,
Power loss from 010170 000000 to 073122 005943,,,,,,,
Late probe turn on at 073122 005943,,,,,,,
Power loss from 010170 000000 to 073122 005948,,,,,,,
Late probe turn on at 073122 005948,,,,,,,
Power loss from 010170 000000 to 073122 005953,,,,,,,
Late probe turn on at 073122 005953,,,,,,,
Power loss from 010170 000000 to 073122 005958,,,,,,,
