Mini Sonde 5 64819
"Log File Name : Vogel_Lake_64819"
"Setup Date (M/D/YYYY) : 5/27/2021"
"Setup Time (HH:MM:SS) : 10:24:42"
"Starting Date (M/D/YYYY) : 5/27/2021"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 9/27/2021"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l","","%Left",""

"Power loss from 010170 000000 to 060221 174351"
"Late probe turn on at 060221 174351"
"Power loss from 010170 000000 to 060221 174358"
"Late probe turn on at 060221 174358"
"Power loss from 010170 000000 to 060221 174405"
"Late probe turn on at 060221 174405"
"Power loss from 010170 000000 to 060221 174412"
"Late probe turn on at 060221 174412"
"Power loss from 010170 000000 to 060221 174419"
"Late probe turn on at 060221 174419"
"Power loss from 010170 000000 to 060221 174426"
"Late probe turn on at 060221 174426"
"Power loss from 010170 000000 to 060221 174433"
"Late probe turn on at 060221 174433"
"Power loss from 010170 000000 to 060221 174440"
"Late probe turn on at 060221 174440"
"Power loss from 010170 000000 to 060221 174447"
"Late probe turn on at 060221 174447"
"Power loss from 010170 000000 to 060221 174454"
"Late probe turn on at 060221 174454"
"Power loss from 010170 000000 to 060221 174500"
"Late probe turn on at 060221 174500"
6/2/2021,17:45:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 175811"
"Late probe turn on at 060221 175811"
"Power loss from 010170 000000 to 060221 175820"
"Late probe turn on at 060221 175820"
"Power loss from 010170 000000 to 060221 175827"
"Late probe turn on at 060221 175827"
"Power loss from 010170 000000 to 060221 175835"
"Late probe turn on at 060221 175835"
"Power loss from 010170 000000 to 060221 175842"
"Late probe turn on at 060221 175842"
"Power loss from 010170 000000 to 060221 175850"
"Late probe turn on at 060221 175850"
"Power loss from 010170 000000 to 060221 175857"
"Late probe turn on at 060221 175857"
"Power loss from 010170 000000 to 060221 175904"
"Late probe turn on at 060221 175904"
"Power loss from 010170 000000 to 060221 175911"
"Late probe turn on at 060221 175911"
"Power loss from 010170 000000 to 060221 175918"
"Late probe turn on at 060221 175918"
"Power loss from 010170 000000 to 060221 175925"
"Late probe turn on at 060221 175925"
"Power loss from 010170 000000 to 060221 175932"
"Late probe turn on at 060221 175932"
"Power loss from 010170 000000 to 060221 175940"
"Late probe turn on at 060221 175940"
"Power loss from 010170 000000 to 060221 175946"
"Late probe turn on at 060221 175946"
"Power loss from 010170 000000 to 060221 175953"
"Late probe turn on at 060221 175953"
"Power loss from 010170 000000 to 060221 180000"
"Late probe turn on at 060221 180000"
6/2/2021,18:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 181311"
"Late probe turn on at 060221 181311"
"Power loss from 010170 000000 to 060221 181319"
"Late probe turn on at 060221 181319"
"Power loss from 010170 000000 to 060221 181327"
"Late probe turn on at 060221 181327"
"Power loss from 010170 000000 to 060221 181335"
"Late probe turn on at 060221 181335"
"Power loss from 010170 000000 to 060221 181342"
"Late probe turn on at 060221 181342"
"Power loss from 010170 000000 to 060221 181350"
"Late probe turn on at 060221 181350"
"Power loss from 010170 000000 to 060221 181357"
"Late probe turn on at 060221 181357"
"Power loss from 010170 000000 to 060221 181404"
"Late probe turn on at 060221 181404"
"Power loss from 010170 000000 to 060221 181411"
"Late probe turn on at 060221 181411"
"Power loss from 010170 000000 to 060221 181418"
"Late probe turn on at 060221 181418"
"Power loss from 010170 000000 to 060221 181425"
"Late probe turn on at 060221 181425"
"Power loss from 010170 000000 to 060221 181432"
"Late probe turn on at 060221 181432"
"Power loss from 010170 000000 to 060221 181439"
"Late probe turn on at 060221 181439"
"Power loss from 010170 000000 to 060221 181446"
"Late probe turn on at 060221 181446"
"Power loss from 010170 000000 to 060221 181453"
"Late probe turn on at 060221 181453"
"Power loss from 010170 000000 to 060221 181500"
"Late probe turn on at 060221 181500"
6/2/2021,18:15:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 182811"
"Late probe turn on at 060221 182811"
"Power loss from 010170 000000 to 060221 182819"
"Late probe turn on at 060221 182819"
"Power loss from 010170 000000 to 060221 182826"
"Late probe turn on at 060221 182826"
"Power loss from 010170 000000 to 060221 182834"
"Late probe turn on at 060221 182834"
"Power loss from 010170 000000 to 060221 182841"
"Late probe turn on at 060221 182841"
"Power loss from 010170 000000 to 060221 182849"
"Late probe turn on at 060221 182849"
"Power loss from 010170 000000 to 060221 182856"
"Late probe turn on at 060221 182856"
"Power loss from 010170 000000 to 060221 182903"
"Late probe turn on at 060221 182903"
"Power loss from 010170 000000 to 060221 182910"
"Late probe turn on at 060221 182910"
"Power loss from 010170 000000 to 060221 182917"
"Late probe turn on at 060221 182917"
"Power loss from 010170 000000 to 060221 182924"
"Late probe turn on at 060221 182924"
"Power loss from 010170 000000 to 060221 182931"
"Late probe turn on at 060221 182931"
"Power loss from 010170 000000 to 060221 182938"
"Late probe turn on at 060221 182938"
"Power loss from 010170 000000 to 060221 182945"
"Late probe turn on at 060221 182945"
"Power loss from 010170 000000 to 060221 182952"
"Late probe turn on at 060221 182952"
"Power loss from 010170 000000 to 060221 182958"
"Late probe turn on at 060221 182958"
6/2/2021,18:30:02,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 184308"
"Late probe turn on at 060221 184308"
"Power loss from 010170 000000 to 060221 184318"
"Late probe turn on at 060221 184318"
"Power loss from 010170 000000 to 060221 184325"
"Late probe turn on at 060221 184325"
"Power loss from 010170 000000 to 060221 184333"
"Late probe turn on at 060221 184333"
"Power loss from 010170 000000 to 060221 184340"
"Late probe turn on at 060221 184340"
"Power loss from 010170 000000 to 060221 184347"
"Late probe turn on at 060221 184347"
"Power loss from 010170 000000 to 060221 184355"
"Late probe turn on at 060221 184355"
"Power loss from 010170 000000 to 060221 184402"
"Late probe turn on at 060221 184402"
"Power loss from 010170 000000 to 060221 184409"
"Late probe turn on at 060221 184409"
"Power loss from 010170 000000 to 060221 184416"
"Late probe turn on at 060221 184416"
"Power loss from 010170 000000 to 060221 184423"
"Late probe turn on at 060221 184423"
"Power loss from 010170 000000 to 060221 184430"
"Late probe turn on at 060221 184430"
"Power loss from 010170 000000 to 060221 184436"
"Late probe turn on at 060221 184436"
"Power loss from 010170 000000 to 060221 184443"
"Late probe turn on at 060221 184443"
"Power loss from 010170 000000 to 060221 184450"
"Late probe turn on at 060221 184450"
"Power loss from 010170 000000 to 060221 184457"
"Late probe turn on at 060221 184457"
6/2/2021,18:45:01,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 185808"
"Late probe turn on at 060221 185808"
"Power loss from 010170 000000 to 060221 185817"
"Late probe turn on at 060221 185817"
"Power loss from 010170 000000 to 060221 185825"
"Late probe turn on at 060221 185825"
"Power loss from 010170 000000 to 060221 185833"
"Late probe turn on at 060221 185833"
"Power loss from 010170 000000 to 060221 185840"
"Late probe turn on at 060221 185840"
"Power loss from 010170 000000 to 060221 185847"
"Late probe turn on at 060221 185847"
"Power loss from 010170 000000 to 060221 185854"
"Late probe turn on at 060221 185854"
"Power loss from 010170 000000 to 060221 185901"
"Late probe turn on at 060221 185901"
"Power loss from 010170 000000 to 060221 185908"
"Late probe turn on at 060221 185908"
"Power loss from 010170 000000 to 060221 185914"
"Late probe turn on at 060221 185914"
"Power loss from 010170 000000 to 060221 185921"
"Late probe turn on at 060221 185921"
"Power loss from 010170 000000 to 060221 185928"
"Late probe turn on at 060221 185928"
"Power loss from 010170 000000 to 060221 185935"
"Late probe turn on at 060221 185935"
"Power loss from 010170 000000 to 060221 185942"
"Late probe turn on at 060221 185942"
"Power loss from 010170 000000 to 060221 185948"
"Late probe turn on at 060221 185948"
"Power loss from 010170 000000 to 060221 185955"
"Late probe turn on at 060221 185955"
6/2/2021,19:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 191308"
"Late probe turn on at 060221 191308"
"Power loss from 010170 000000 to 060221 191317"
"Late probe turn on at 060221 191317"
"Power loss from 010170 000000 to 060221 191325"
"Late probe turn on at 060221 191325"
"Power loss from 010170 000000 to 060221 191332"
"Late probe turn on at 060221 191332"
"Power loss from 010170 000000 to 060221 191340"
"Late probe turn on at 060221 191340"
"Power loss from 010170 000000 to 060221 191347"
"Late probe turn on at 060221 191347"
"Power loss from 010170 000000 to 060221 191354"
"Late probe turn on at 060221 191354"
"Power loss from 010170 000000 to 060221 191401"
"Late probe turn on at 060221 191401"
"Power loss from 010170 000000 to 060221 191408"
"Late probe turn on at 060221 191408"
"Power loss from 010170 000000 to 060221 191415"
"Late probe turn on at 060221 191415"
"Power loss from 010170 000000 to 060221 191421"
"Late probe turn on at 060221 191421"
"Power loss from 010170 000000 to 060221 191428"
"Late probe turn on at 060221 191428"
"Power loss from 010170 000000 to 060221 191435"
"Late probe turn on at 060221 191435"
"Power loss from 010170 000000 to 060221 191442"
"Late probe turn on at 060221 191442"
"Power loss from 010170 000000 to 060221 191448"
"Late probe turn on at 060221 191448"
"Power loss from 010170 000000 to 060221 191455"
"Late probe turn on at 060221 191455"
6/2/2021,19:15:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 192808"
"Late probe turn on at 060221 192808"
"Power loss from 010170 000000 to 060221 192816"
"Late probe turn on at 060221 192816"
"Power loss from 010170 000000 to 060221 192826"
"Late probe turn on at 060221 192826"
"Power loss from 010170 000000 to 060221 192833"
"Late probe turn on at 060221 192833"
"Power loss from 010170 000000 to 060221 192840"
"Late probe turn on at 060221 192840"
"Power loss from 010170 000000 to 060221 192847"
"Late probe turn on at 060221 192847"
"Power loss from 010170 000000 to 060221 192854"
"Late probe turn on at 060221 192854"
"Power loss from 010170 000000 to 060221 192901"
"Late probe turn on at 060221 192901"
"Power loss from 010170 000000 to 060221 192908"
"Late probe turn on at 060221 192908"
"Power loss from 010170 000000 to 060221 192915"
"Late probe turn on at 060221 192915"
"Power loss from 010170 000000 to 060221 192921"
"Late probe turn on at 060221 192921"
"Power loss from 010170 000000 to 060221 192928"
"Late probe turn on at 060221 192928"
"Power loss from 010170 000000 to 060221 192935"
"Late probe turn on at 060221 192935"
"Power loss from 010170 000000 to 060221 192941"
"Late probe turn on at 060221 192941"
"Power loss from 010170 000000 to 060221 192948"
"Late probe turn on at 060221 192948"
"Power loss from 010170 000000 to 060221 192955"
"Late probe turn on at 060221 192955"
"Power loss from 010170 000000 to 060221 194311"
"Late probe turn on at 060221 194311"
"Power loss from 010170 000000 to 060221 194318"
"Late probe turn on at 060221 194318"
"Power loss from 010170 000000 to 060221 194326"
"Late probe turn on at 060221 194326"
"Power loss from 010170 000000 to 060221 194333"
"Late probe turn on at 060221 194333"
"Power loss from 010170 000000 to 060221 194340"
"Late probe turn on at 060221 194340"
"Power loss from 010170 000000 to 060221 194347"
"Late probe turn on at 060221 194347"
"Power loss from 010170 000000 to 060221 194354"
"Late probe turn on at 060221 194354"
"Power loss from 010170 000000 to 060221 194401"
"Late probe turn on at 060221 194401"
"Power loss from 010170 000000 to 060221 194408"
"Late probe turn on at 060221 194408"
"Power loss from 010170 000000 to 060221 194415"
"Late probe turn on at 060221 194415"
"Power loss from 010170 000000 to 060221 194421"
"Late probe turn on at 060221 194421"
"Power loss from 010170 000000 to 060221 194428"
"Late probe turn on at 060221 194428"
"Power loss from 010170 000000 to 060221 194435"
"Late probe turn on at 060221 194435"
"Power loss from 010170 000000 to 060221 194441"
"Late probe turn on at 060221 194441"
"Power loss from 010170 000000 to 060221 194448"
"Late probe turn on at 060221 194448"
"Power loss from 010170 000000 to 060221 194454"
"Late probe turn on at 060221 194454"
"Power loss from 010170 000000 to 060221 195808"
"Late probe turn on at 060221 195808"
"Power loss from 010170 000000 to 060221 195816"
"Late probe turn on at 060221 195816"
"Power loss from 010170 000000 to 060221 195825"
"Late probe turn on at 060221 195825"
"Power loss from 010170 000000 to 060221 195832"
"Late probe turn on at 060221 195832"
"Power loss from 010170 000000 to 060221 195839"
"Late probe turn on at 060221 195839"
"Power loss from 010170 000000 to 060221 195846"
"Late probe turn on at 060221 195846"
"Power loss from 010170 000000 to 060221 195853"
"Late probe turn on at 060221 195853"
"Power loss from 010170 000000 to 060221 195900"
"Late probe turn on at 060221 195900"
"Power loss from 010170 000000 to 060221 195907"
"Late probe turn on at 060221 195907"
"Power loss from 010170 000000 to 060221 195914"
"Late probe turn on at 060221 195914"
"Power loss from 010170 000000 to 060221 195920"
"Late probe turn on at 060221 195920"
"Power loss from 010170 000000 to 060221 195927"
"Late probe turn on at 060221 195927"
"Power loss from 010170 000000 to 060221 195934"
"Late probe turn on at 060221 195934"
"Power loss from 010170 000000 to 060221 195940"
"Late probe turn on at 060221 195940"
"Power loss from 010170 000000 to 060221 195947"
"Late probe turn on at 060221 195947"
"Power loss from 010170 000000 to 060221 195953"
"Late probe turn on at 060221 195953"
"Power loss from 010170 000000 to 060221 200000"
"Late probe turn on at 060221 200000"
6/2/2021,20:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 201309"
"Late probe turn on at 060221 201309"
"Power loss from 010170 000000 to 060221 201317"
"Late probe turn on at 060221 201317"
"Power loss from 010170 000000 to 060221 201324"
"Late probe turn on at 060221 201324"
"Power loss from 010170 000000 to 060221 201331"
"Late probe turn on at 060221 201331"
"Power loss from 010170 000000 to 060221 201338"
"Late probe turn on at 060221 201338"
"Power loss from 010170 000000 to 060221 201345"
"Late probe turn on at 060221 201345"
"Power loss from 010170 000000 to 060221 201353"
"Late probe turn on at 060221 201353"
"Power loss from 010170 000000 to 060221 201359"
"Late probe turn on at 060221 201359"
"Power loss from 010170 000000 to 060221 201406"
"Late probe turn on at 060221 201406"
"Power loss from 010170 000000 to 060221 201413"
